1 1 276437 276453 0.9986 0.000.0 0.0 0.0
0 1 276454 276500 0.9892 0.000.0 0.0 0.0
1 1 276454 276500 0.9976 0.000.0 0.0 0.0
0 1 276501 276524 0.9899 0.000.0 0.0 0.0
1 1 276501 276524 0.9983 0.000.0 0.0 0.0
0 1 276525 276526 0.9897 0.000.0 0.0 0.0
1 1 276525 276526 0.9981 0.000.0 0.0 0.0
0 1 276527 276542 0.9901 0.000.0 0.0 0.0
1 1 276527 276542 0.9985 0.000.0 0.0 0.0
0 1 276543 276581 0.9890 0.000.0 0.0 0.0
1 1 276543 276581 0.9974 0.000.0 0.0 0.0
0 1 276582 276584 0.9889 0.000.0 0.0 0.0
1 1 276582 276584 0.9973 0.000.0 0.0 0.0
0 1 276585 276586 0.9886 0.000.0 0.0 0.0
1 1 276585 276586 0.9970 0.000.0 0.0 0.0
0 1 276587 276654 0.9898 0.000.0 0.0 0.0
1 1 276587 276654 0.9982 0.000.0 0.0 0.0
0 1 276655 276658 0.9906 0.000.0 0.0 0.0
1 1 276655 276658 0.9990 0.000.0 0.0 0.0
0 1 276659 276775 0.9894 0.000.0 0.0 0.0
1 1 276659 276775 0.9978 0.000.0 0.0 0.0
0 1 276776 276793 0.9903 0.000.0 0.0 0.0
1 1 276776 276793 0.9987 0.000.0 0.0 0.0
0 1 276794 276807 0.9900 0.000.0 0.0 0.0
1 1 276794 276807 0.9984 0.000.0 0.0 0.0
0 1 276808 276810 0.9894 0.000.0 0.0 0.0
1 1 276808 276810 0.9978 0.000.0 0.0 0.0
0 1 276811 276830 0.9895 0.000.0 0.0 0.0
1 1 276811 276830 0.9979 0.000.0 0.0 0.0
0 1 276831 276869 0.9909 0.000.0 0.0 0.0
1 1 276831 276869 0.9993 0.000.0 0.0 0.0
0 1 276870 276934 0.9907 0.000.0 0.0 0.0
1 1 276870 276934 0.9991 0.000.0 0.0 0.0
0 1 276935 276949 0.9907 0.000.0 0.0 0.0
1 1 276935 276949 0.9991 0.000.0 0.0 0.0
0 1 276950 277068 0.9901 0.000.0 0.0 0.0
1 1 276950 277068 0.9985 0.000.0 0.0 0.0
0 1 277069 277075 0.9903 0.000.0 0.0 0.0
1 1 277069 277075 0.9987 0.000.0 0.0 0.0
0 1 277076 277086 0.9888 0.000.0 0.0 0.0
1 1 277076 277086 0.9972 0.000.0 0.0 0.0
0 1 277087 277095 0.9886 0.000.0 0.0 0.0
1 1 277087 277095 0.9970 0.000.0 0.0 0.0
0 1 277096 277111 0.9880 0.000.0 0.0 0.0
1 1 277096 277111 0.9964 0.000.0 0.0 0.0
0 1 277112 277147 0.9884 0.000.0 0.0 0.0
