CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, up_mupt, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0023415463510900736" 
1, mujets, up_mupt, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0018873235676437616" 
1, mujets, up_mupt, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0011907047592103481" 
1, mujets, up_mupt, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0012328367447480559" 
1, mujets, up_mupt, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0018682028166949749" 
1, mujets, up_mupt, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0030886614695191383" 
1, mujets, up_mupt, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0059555261395871639" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.030979994052341579" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.029600374733964267" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.029895091658279766" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.029924415378515611" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.030168618030473889" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.030152448224887149" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.030061016289511255" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.031491776536491739" 
1, mujets, up_sampledependence, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.031430602900801699" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.010326667631362035" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0098667905803554237" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.009965029943047897" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0099748056528871712" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.010056204967068544" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.010050816405680351" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.010020341670856314" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.010497261100674702" 
1, mujets, up_sampledependence, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.010476870881924803" 
1, mujets, up_pileup, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.005849344190210104" 
1, mujets, up_pileup, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0064806011505424976" 
1, mujets, up_pileup, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0028781942091882229" 
1, mujets, up_pileup, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0041244202293455601" 
1, mujets, up_pileup, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0031332119833678007" 
1, mujets, up_pileup, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0033743195235729218" 
1, mujets, up_pileup, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0042141228914260864" 
1, mujets, up_pileup, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0031975514721125364" 
1, mujets, up_pileup, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0007844342035241425" 
1, mujets, up_pileup, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0019497814355418086" 
1, mujets, up_pileup, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0021602003835141659" 
1, mujets, up_pileup, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00095939805032685399" 
1, mujets, up_pileup, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0013748067431151867" 
1, mujets, up_pileup, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0010444039944559336" 
1, mujets, up_pileup, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0011247731745243073" 
1, mujets, up_pileup, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0014047076692804694" 
1, mujets, up_pileup, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0010658504907041788" 
1, mujets, up_pileup, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00026147806784138083" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0036422186531126499" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0024170107208192348" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.003503668587654829" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0019674412906169891" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0023682042956352234" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00071833457332104445" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00068907707463949919" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0010148859582841396" 
1, mujets, up_ptrel, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0040240325033664703" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0012140729231759906" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00080567022087052464" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0011678895680233836" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0006558137247338891" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00078940141247585416" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0002394448674749583" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00022969234851188958" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.00033829530002549291" 
1, mujets, up_ptrel, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0013413442065939307" 
1, mujets, up_statistic, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.05334753543138504" 
1, mujets, up_statistic, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.01950942724943161" 
1, mujets, up_statistic, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.014363433234393597" 
1, mujets, up_statistic, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.013913705013692379" 
1, mujets, up_statistic, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.014790715649724007" 
1, mujets, up_statistic, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.012127755209803581" 
1, mujets, up_statistic, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.019019458442926407" 
1, mujets, up_statistic, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.021299988031387329" 
1, mujets, up_statistic, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.042232032865285873" 
1, mujets, up_statistic, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.017782511189579964" 
1, mujets, up_statistic, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0065031424164772034" 
1, mujets, up_statistic, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0047878110781311989" 
1, mujets, up_statistic, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.004637901671230793" 
1, mujets, up_statistic, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0049302387051284313" 
1, mujets, up_statistic, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.004042584914714098" 
1, mujets, up_statistic, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0063398196361958981" 
1, mujets, up_statistic, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.0070999963209033012" 
1, mujets, up_statistic, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))+0.014077343977987766" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.12054182589054108" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.079707317054271698" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.073536530137062073" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.059904143214225769" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.058783922344446182" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.058659110218286514" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.099166750907897949" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.1153719574213028" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.19132921099662781" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.034440521150827408" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.022773519158363342" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.021010437980294228" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.01711547002196312" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.016795406118035316" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.01675974577665329" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.028333358466625214" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.03296341747045517" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.054665487259626389" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0029500436503440142" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0012065375922247767" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.011192120611667633" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0013775588013231754" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.015527520328760147" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.01615549623966217" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.028083473443984985" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.015365082770586014" 
2, mujets, down_bfragmentation, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.025291182100772858" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00084286963101476431" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00034472503466531634" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0031977486796677113" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00039358824142254889" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0044364342465996742" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0046158558689057827" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0080238496884703636" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0043900236487388611" 
2, mujets, down_bfragmentation, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0072260522283613682" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.017443004995584488" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0053661419078707695" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.014429010450839996" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.011757437139749527" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0099419979378581047" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0086405491456389427" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.014567427337169647" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0092387627810239792" 
2, mujets, down_btempcorr, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.010901541449129581" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0049837157130241394" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.001533183385618031" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0041225743480026722" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00335926772095263" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0028405708726495504" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0024687282275408506" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0041621220298111439" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0026396464090794325" 
2, mujets, down_btempcorr, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0031147261615842581" 
2, mujets, down_cb, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0035398369655013084" 
2, mujets, down_cb, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0065865525975823402" 
2, mujets, down_cb, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0083721065893769264" 
2, mujets, down_cb, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0055482815951108932" 
2, mujets, down_cb, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0073837051168084145" 
2, mujets, down_cb, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0062633203342556953" 
2, mujets, down_cb, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0050166971050202847" 
2, mujets, down_cb, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.01251874677836895" 
2, mujets, down_cb, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.027836693450808525" 
2, mujets, down_cb, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0010113819735124707" 
2, mujets, down_cb, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0018818721873685718" 
2, mujets, down_cb, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0023920305538922548" 
2, mujets, down_cb, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0015852232463657856" 
2, mujets, down_cb, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0021096300333738327" 
2, mujets, down_cb, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0017895200289785862" 
2, mujets, down_cb, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0014333419967442751" 
2, mujets, down_cb, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.003576784860342741" 
2, mujets, down_cb, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.007953341118991375" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-2.4623544959467836e-05" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-1.9226163203711621e-05" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-2.1289057258400135e-05" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-1.841278572101146e-05" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-5.0134465709561482e-05" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-5.3816336730960757e-05" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00011212772369617596" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00014789997658226639" 
2, mujets, down_cfragmentation, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.012116612866520882" 
2, mujets, down_cfragmentation, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-7.0352984948840458e-06" 
